stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1014,62016,"Court House Metro, 15th St N, EB @ N Uhle St, NS",38.890685,-77.084636,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62016#realTimeResultsContainer"
1015,42222,"Washington Blvd, NB @ 10th Street N, FS",38.884865,-77.093224,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42222#realTimeResultsContainer"
1016,42223,"Wilson Blvd, WB @ N Randolph Street, NS",38.879995,-77.108711,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42223#realTimeResultsContainer"
1017,87227,"28th Street S, WB @ S Lang Street, FS",38.846183,-77.067296,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A87227#realTimeResultsContainer"
1020,75129,"Wilson Blvd, EB @ N Wakefield Street, FS",38.879530,-77.115404,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75129#realTimeResultsContainer"
1022,62215,"Lee Highway, EB @ N Utah Street, MB ",38.897124,-77.114199,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62215#realTimeResultsContainer"
1023,75002,"Wilson Blvd, WB @ N Taylor Street, NS",38.880140,-77.112232,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75002#realTimeResultsContainer"
1076,77217,"6th Street S, WB @ N Fillmore Street, NS",38.868100,-77.087700,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77217#realTimeResultsContainer"
1077,41033,"Wilson Blvd, EB @ N Monroe Street, FS",38.882005,-77.102437,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41033#realTimeResultsContainer"
1078,77218,"6th Street S, WB @ S Wayne Street, NS",38.868829,-77.083382,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77218#realTimeResultsContainer"
1079,77018,"6th Street S, EB @ S Wayne Street, FS",38.868664,-77.083047,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A77018#realTimeResultsContainer"
1080,42027,"Pentagon Station Drop Off Bays",38.869312,-77.053435,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42027#realTimeResultsContainer"
1081,,"Pentagon Station BUS BAY U11",38.869417,-77.053283,""
1084,74025,"S Quinn Street, NB @ Columbia Pike, NS",38.865556,-77.074661,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A74025#realTimeResultsContainer"
1085,84005,"S Kenmore Street, NB @ 22nd Street S, NS",38.849719,-77.085425,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A84005#realTimeResultsContainer"
1086,84002,"S Kenmore Street, SB @ 22nd Street S, FS",38.849497,-77.085472,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A84002#realTimeResultsContainer"
1087,84003,"S Kenmore Street, SB @ 24th Street S, NS",38.848557,-77.084949,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A84003#realTimeResultsContainer"
1088,84004,"S Kenmore Street, NB @ 24th Street S, NS",38.848253,-77.084602,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A84004#realTimeResultsContainer"
1091,45004,"S George Mason Drive, SB @ At 1402, MB",38.853888,-77.101927,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45004#realTimeResultsContainer"
1092,45002,"S Four Mile Run Drive, WB @ Across from 4600, MB",38.855267,-77.106618,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45002#realTimeResultsContainer"
1093,45003,"S George Mason Drive, SB @ 12th Road S, NS",38.857659,-77.100819,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45003#realTimeResultsContainer"
1094,45005,"Columbia Pike, EB @ S Glebe Rd, FS",38.861346,-77.091210,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45005#realTimeResultsContainer"
1095,45009,"Columbia Pike, WB @ S Glebe Rd, NS",38.861580,-77.091187,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45009#realTimeResultsContainer"
1096,45008,"Columbia Pike, WB @ Walter Reed Drive, NS",38.862707,-77.086780,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45008#realTimeResultsContainer"
1097,45006,"Columbia Pike, EB @ Walter Reed Drive, FS",38.862577,-77.086579,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45006#realTimeResultsContainer"
1098,45007,"Columbia Pike, WB @ S Barton St, FS",38.863348,-77.084432,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45007#realTimeResultsContainer"
1099,45001,"Sequoia/DHS S Uhle Street WB @ S Walter Reed Stree",38.872790,-77.082993,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45001#realTimeResultsContainer"
1100,41034,"Columbia Pike, EB @ Four Mile Run Bridge, NS",38.856031,-77.111233,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41034#realTimeResultsContainer"
1101,41238,"Columbia Pike, WB @ Four Mile Run Bridge, NS",38.856330,-77.110766,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A41238#realTimeResultsContainer"
1102,75139,"N Monroe Street, SB @ 9th St N, FS",38.882490,-77.102920,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75139#realTimeResultsContainer"
1103,75022,"S Dinwiddie St SB @ 14th St S, NS",38.846760,-77.111910,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75022#realTimeResultsContainer"
1104,75023,"S Dinwiddie St SB @ Sth Chesterfield Rd, NS",38.845680,-77.109040,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75023#realTimeResultsContainer"
1105,75024,"S Dinwiddie St SB @ 25th St Sth, NS",38.843120,-77.104930,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75024#realTimeResultsContainer"
1106,75025,"S Walter Reed DR EB @ S Wakefield St, NS",38.844620,-77.099350,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75025#realTimeResultsContainer"
1107,75026,"S Walter Reed Dr EB @ S Four Mile Run Rd, NS",38.846620,-77.095230,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75026#realTimeResultsContainer"
1108,75027,"S Four Mile Run Rd EB @ S Oxford St, NS",38.845560,-77.092280,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75027#realTimeResultsContainer"
1109,75028,"S Four Mile Run Drive EB @ S Nelson St, NS",38.844530,-77.088790,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75028#realTimeResultsContainer"
1110,75029,"S Four Mile Run Drive EB @ S Shirlington Rd, NS",38.843980,-77.085880,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75029#realTimeResultsContainer"
1111,75030,"S Randolf Street SB @ Campbell Ave, FS",38.840680,-77.088880,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75030#realTimeResultsContainer"
1112,75031,"Shirlington Station NB",38.839620,-77.087170,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75031#realTimeResultsContainer"
1113,75131,"S Four Mile Run Drive WB @ S Shirlington Rd, FS",38.844210,-77.086080,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75131#realTimeResultsContainer"
1114,75132,"S Four Mile Run Drive WB @ S Oakland St, FS",38.844880,-77.089760,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75132#realTimeResultsContainer"
1115,75133,"S Four Mile Run Drive WB @ S Oxford St, FS",38.845570,-77.092010,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75133#realTimeResultsContainer"
1116,75134,"S Walter Reed Drive WB @ S Four Mile Run Drive, FS",38.846650,-77.095580,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75134#realTimeResultsContainer"
1117,75135,"S Walter Reed Drive WB @ S Wakefield St, FS",38.844680,-77.099590,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75135#realTimeResultsContainer"
1118,75136,"S Dinwiddie St NB @ 25th St S, NS",38.843030,-77.104650,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75136#realTimeResultsContainer"
1119,75137,"S Dinwiddie St NB @ 14th St S, NS",38.846760,-77.111610,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75137#realTimeResultsContainer"
1120,75138,"Fairfax Drive EB @ Quincy Street, FS",38.882340,-77.107430,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75138#realTimeResultsContainer"
1121,75140,"Ballston Metro D, N Stuart St, NB @ N Fairfax Dr",38.881940,-77.111740,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A75140#realTimeResultsContainer"
1123,45010,"Clarendon Blvd, EB @ N Pierce Street, FS",38.893407,-77.076403,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45010#realTimeResultsContainer"
1124,51015,"16th Street N, EB @ Virginia Hospital Ctr, MB",38.888115,-77.126179,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A51015#realTimeResultsContainer"
1125,42028,"2nd St S, EB @ S Courthouse Rd, SB",38.871573,-77.081959,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A42028#realTimeResultsContainer"
1126,52030,"N Glebe Road, NB @ 11th Street N, NS",38.883385,-77.116248,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A52030#realTimeResultsContainer"
1127,52031,"N Glebe Road, NB @ 15th Street N, NS",38.888718,-77.118664,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A52031#realTimeResultsContainer"
1128,45023,"Wilson Blvd, WB @ N Pierce Street, FS",38.894447,-77.076920,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45023#realTimeResultsContainer"
1129,45024,"N  Barton Street, SB @ 10th Street N, NS",38.885025,-77.087990,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45024#realTimeResultsContainer"
1130,45019,"N Pershing Drive, WB @ N Danville Street, NS",38.880862,-77.089580,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45019#realTimeResultsContainer"
1131,45020,"N Pershing Drive, EB @ N Danville Street, FS",38.880737,-77.089450,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45020#realTimeResultsContainer"
1132,45021,"N Barton Street, NB @ 10th Street N, FS",38.884885,-77.087810,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45021#realTimeResultsContainer"
1133,45022,"Clarendon Blvd, EB @ N Rhodes Street, FS",38.892834,-77.079277,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45022#realTimeResultsContainer"
1134,45011,"Columbia Pike, WB @ S Jefferson Street, NS",38.853638,-77.119637,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45011#realTimeResultsContainer"
1135,45012,"8th Road S, EB @ S Carlin Springs Road, FS",38.855599,-77.123261,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45012#realTimeResultsContainer"
1136,45013,"8th Road S, EB @ S Harrison Street, NS",38.856304,-77.121351,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45013#realTimeResultsContainer"
1137,45014,"8th Road S, EB @ S Greenbrier Street, NS",38.856503,-77.119075,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45014#realTimeResultsContainer"
1138,45015,"S Greenbrier Street, SB @ #835, MB",38.855362,-77.118430,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45015#realTimeResultsContainer"
1139,45016,"S Four Mile Run Drive, EB @ #4500, MB",38.854745,-77.106035,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45016#realTimeResultsContainer"
1140,45017,"S George Mason Drive, NB @ #1402, MB",38.853748,-77.101664,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45017#realTimeResultsContainer"
1141,45018,"S George Mason Drive, NB @ 12th Road S, FS",38.858212,-77.100729,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45018#realTimeResultsContainer"
1144,45025,"N Barton Street, NB @ 9th Street N, NS",38.882839,-77.087501,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45025#realTimeResultsContainer"
1145,45026,"N Barton Street, NB @ N Pershing Drive",38.880725,-77.087235,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45026#realTimeResultsContainer"
1146,45027,"N Barton Street, SB @ N Pershing Drive, NS",38.880924,-77.087376,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A45027#realTimeResultsContainer"
1147,47028,"N Barton Street, SB @ 9th Street N, NS",38.883097,-77.087636,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A47028#realTimeResultsContainer"
1148,62017,"15th Street N, WB @ N Stafford Street, NS",38.889352,-77.111347,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62017#realTimeResultsContainer"
1149,62220,"15th Street N, EB @ N Stafford Street, NS",38.889120,-77.111593,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62220#realTimeResultsContainer"
1150,62018,"N Kirkwood Street, SB @ 16th Street N, NS",38.890359,-77.101157,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62018#realTimeResultsContainer"
1151,62219,"N Kirkwood Street, NB @ 17th Street N, NS",38.891227,-77.100765,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62219#realTimeResultsContainer"
1152,62019,"N Kirkwood Street, SB @ 13th Street N, FS",38.887444,-77.100629,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62019#realTimeResultsContainer"
1153,62218,"N Kirkwood Street, NB @ 13th Street N, NS",38.887512,-77.100341,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62218#realTimeResultsContainer"
1154,62217,"Washington Blvd, WB @ 13th Street N, NS",38.886133,-77.098939,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A62217#realTimeResultsContainer"
1156,15002,"Columbia Pike, EB @ S Courthouse Rd, NS",38.864103,-77.080546,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15002#realTimeResultsContainer"
1157,15003,"Columbia Pike, WB @ S Courthouse Rd, FS",38.864223,-77.081001,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15003#realTimeResultsContainer"
1158,15004,"S Quincy Street, SB @ 19th Street S, NS",38.851279,-77.095316,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15004#realTimeResultsContainer"
1159,15005,"19th Street S, EB @S Nelson Street, NS",38.852136,-77.091520,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15005#realTimeResultsContainer"
1160,15006,"S Oakland Street, SB @S Walter Reed Drive, MB",38.849744,-77.091257,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15006#realTimeResultsContainer"
1161,15007,"22nd Street S, EB @ S Nelson Street, NS",38.848373,-77.089956,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15007#realTimeResultsContainer"
1162,15008,"22nd Street S, EB @ S Lowell Street, FS",38.848931,-77.087966,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15008#realTimeResultsContainer"
1164,15009,"22nd Street S, WB @ S Lowell Street, NS",38.849023,-77.088044,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15009#realTimeResultsContainer"
1165,15010,"22nd Street S, WB @ S Oakland Street, NS",38.848380,-77.090490,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15010#realTimeResultsContainer"
1166,15011,"S Oakland Street, NB @ S Walter Reed Drive, MB",38.849722,-77.091205,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15011#realTimeResultsContainer"
1167,15012,"S Monroe Street, NB @ 18th Street S, NS",38.853288,-77.090601,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A15012#realTimeResultsContainer"
1168,61002,"Rosslyn Metro",38.895245,-77.071567,"http://www.arlingtontransit.com/pages/rider-tools/realtime/?Stop=A61002#realTimeResultsContainer"
