stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
21.4074,2017,-157.9707,2017,http://hea.thebus.org/nextbus.asp?s=2017,,,KUAHAKA ST + OPP LEOMELE ST,0,
21.409,2016,-157.9688,2016,http://hea.thebus.org/nextbus.asp?s=2016,,,KUAHAKA ST + PAAKAMAA ST,0,
21.4039,2011,-157.9637,2011,http://hea.thebus.org/nextbus.asp?s=2011,,,HOOMAEMAE ST + HOOLEHUA ST,0,
21.4022,2010,-157.9622,2010,http://hea.thebus.org/nextbus.asp?s=2010,,,HOOMAEMAE ST + OPP PEARL CITY RECREA,0,
21.4096,2013,-157.9637,2013,http://hea.thebus.org/nextbus.asp?s=2013,,,KUAHAKA ST + WAIMANO HOME RD,0,
21.4061,2012,-157.9649,2012,http://hea.thebus.org/nextbus.asp?s=2012,,,WAIMANO HOME RD + HOOMOANA ST,0,
21.3457,2926,-157.9167,2926,http://hea.thebus.org/nextbus.asp?s=2926,,,LIKINI PL + LIKINI ST,0,
21.3559,3562,-157.8549,3562,http://hea.thebus.org/nextbus.asp?s=3562,,,KALIHI ST + UKIUKI PL,0,
21.3583,3563,-157.8541,3563,http://hea.thebus.org/nextbus.asp?s=3563,,,KALIHI ST + 3075,0,
21.3528,3560,-157.8578,3560,http://hea.thebus.org/nextbus.asp?s=3560,,,KALIHI ST + KUIKELE ST,0,
21.3543,3561,-157.8565,3561,http://hea.thebus.org/nextbus.asp?s=3561,,,KALIHI ST + PAPALI ST,0,
21.3619,3566,-157.8507,3566,http://hea.thebus.org/nextbus.asp?s=3566,,,KALIHI ST + AHUAHU PL,0,
21.361,3567,-157.8519,3567,http://hea.thebus.org/nextbus.asp?s=3567,,,KALIHI ST + IWAHO ST,0,
21.3597,3564,-157.8528,3564,http://hea.thebus.org/nextbus.asp?s=3564,,,KALIHI ST + KALAEPAA DR,0,
21.3609,3565,-157.8518,3565,http://hea.thebus.org/nextbus.asp?s=3565,,,KALIHI ST + OPP KALE PL,0,
21.36,3568,-157.8528,3568,http://hea.thebus.org/nextbus.asp?s=3568,,,KALIHI ST + KUAPAPA PL,0,
21.3583,3569,-157.8543,3569,http://hea.thebus.org/nextbus.asp?s=3569,,,KALIHI ST + 3080,0,
21.3946,4485,-158.0063,4485,http://hea.thebus.org/nextbus.asp?s=4485,,,HIAPO ST + OPP NIULII ST,0,
21.3931,4486,-158.0094,4486,http://hea.thebus.org/nextbus.asp?s=4486,,,HIAPO ST + KUHAULUA ST,0,
21.3912,4487,-158.0118,4487,http://hea.thebus.org/nextbus.asp?s=4487,,,MANAGERS DR + HIAPO ST,0,
21.3483,4480,-157.9117,4480,http://hea.thebus.org/nextbus.asp?s=4480,,,LIKINI ST + ALA LILIKOI ST,0,
21.3894,4488,-158.0104,4488,http://hea.thebus.org/nextbus.asp?s=4488,,,MANAGERS DR + HAHANA ST,0,
21.3877,4489,-158.006,4489,http://hea.thebus.org/nextbus.asp?s=4489,,,MOKUOLA ST + WAIPAHU ST,0,
21.3465,2903,-157.902,2903,http://hea.thebus.org/nextbus.asp?s=2903,,,ALA NAPUNANI ST + OPP LIKINI ST,0,
21.3354,708,-157.9045,708,http://hea.thebus.org/nextbus.asp?s=708,,,NIMITZ HWY + OPP PELTIER AVE,0,
21.3348,709,-157.9004,709,http://hea.thebus.org/nextbus.asp?s=709,,,NIMITZ HWY + LAGOON DR,0,
21.3492,2905,-157.9008,2905,http://hea.thebus.org/nextbus.asp?s=2905,,,ALA NAPUNANI ST + ALA PUUMALU ST,0,
21.2911,3035,-157.7985,3035,http://hea.thebus.org/nextbus.asp?s=3035,,,9TH AVE + PAKUI ST,0,
21.3374,704,-157.9178,704,http://hea.thebus.org/nextbus.asp?s=704,,,NIMITZ HWY + RODGERS BL,0,
21.3369,705,-157.914,705,http://hea.thebus.org/nextbus.asp?s=705,,,NIMITZ HWY + PAIEA ST,0,
21.3362,706,-157.9095,706,http://hea.thebus.org/nextbus.asp?s=706,,,NIMITZ HWY + OHOHIA ST NEARSIDE,0,
21.3536,2908,-157.8994,2908,http://hea.thebus.org/nextbus.asp?s=2908,,,ALA PUUMALU ST + ALA NAPUNANI ST,0,
21.3492,700,-157.9349,700,http://hea.thebus.org/nextbus.asp?s=700,,,KAMEHAMEHA HWY + CENTER DR,0,
21.3398,701,-157.9299,701,http://hea.thebus.org/nextbus.asp?s=701,,,NIMITZ HWY + VALKENBURGH ST,0,
21.3385,702,-157.9247,702,http://hea.thebus.org/nextbus.asp?s=702,,,NIMITZ HWY + ELLIOTT ST,0,
21.338,703,-157.9215,703,http://hea.thebus.org/nextbus.asp?s=703,,,NIMITZ HWY + AOLELE ST,0,
21.2694,88,-157.8199,88,http://hea.thebus.org/nextbus.asp?s=88,,,MONSARRAT AVE + KAPIOLANI PARK,0,
21.2963,4069,-157.7897,4069,http://hea.thebus.org/nextbus.asp?s=4069,,,SIERRA DR + OPP HALEHOOLA PL,0,
21.3413,82,-157.8796,82,http://hea.thebus.org/nextbus.asp?s=82,,,MIDDLE ST + ROSE ST,0,
21.3406,83,-157.8804,83,http://hea.thebus.org/nextbus.asp?s=83,,,MIDDLE ST + OPP KAHAUIKI ST,0,
21.3423,81,-157.8783,81,http://hea.thebus.org/nextbus.asp?s=81,,,SCHOOL ST + NOTLEY ST,0,
21.3146,86,-157.8623,86,http://hea.thebus.org/nextbus.asp?s=86,,,N BERETANIA ST + OPP AALA ST,0,
21.2697,87,-157.8211,87,http://hea.thebus.org/nextbus.asp?s=87,,,MONSARRAT AVE + KALAKAUA AVE,0,
21.3384,84,-157.883,84,http://hea.thebus.org/nextbus.asp?s=84,,,MIDDLE ST + KAUA ST,0,
21.3359,85,-157.8864,85,http://hea.thebus.org/nextbus.asp?s=85,,,KALIHI TRANSIT CENTER MAKAI,0,
21.3733,1256,-157.7316,1256,http://hea.thebus.org/nextbus.asp?s=1256,,,KEOLU DR + AKALANI LP,0,
21.508,1658,-157.9877,1658,http://hea.thebus.org/nextbus.asp?s=1658,,,CALIFORNIA AVE + 2607,0,
21.5084,1659,-157.9868,1659,http://hea.thebus.org/nextbus.asp?s=1659,,,CALIFORNIA AVE + OPP PUNINONI ST,0,
21.5899,2487,-157.8902,2487,http://hea.thebus.org/nextbus.asp?s=2487,,,KAMEHAMEHA HWY + PATS AT PUNALUU,0,
21.5082,1652,-157.9967,1652,http://hea.thebus.org/nextbus.asp?s=1652,,,CALIFORNIA AVE + 2161,0,
21.5076,1653,-157.9952,1653,http://hea.thebus.org/nextbus.asp?s=1653,,,CALIFORNIA AVE + KARSTEN DR,0,
21.5054,1650,-158.0019,1650,http://hea.thebus.org/nextbus.asp?s=1650,,,CALIFORNIA AVE + LEILEHUA RD,0,
21.5068,1651,-157.9991,1651,http://hea.thebus.org/nextbus.asp?s=1651,,,CALIFORNIA AVE + ILIAHI ELEMENTARY S,0,
21.5066,1656,-157.9904,1656,http://hea.thebus.org/nextbus.asp?s=1656,,,CALIFORNIA AVE + OPP GRAND VIEW PL,0,
21.5075,1657,-157.9889,1657,http://hea.thebus.org/nextbus.asp?s=1657,,,CALIFORNIA AVE + OPP LEWA PL,0,
21.5063,1654,-157.994,1654,http://hea.thebus.org/nextbus.asp?s=1654,,,CALIFORNIA AVE + KARSTEN DR,0,
21.5058,1655,-157.9924,1655,http://hea.thebus.org/nextbus.asp?s=1655,,,CALIFORNIA AVE + OPP 2430,0,
21.3226,586,-157.874,586,http://hea.thebus.org/nextbus.asp?s=586,,,DILLINGHAM BL + KOHOU ST,0,
21.289,3214,-157.7188,3214,http://hea.thebus.org/nextbus.asp?s=3214,,,KAWAIHAE ST + OPP KAWAIHAE PL,0,
21.3257,584,-157.8781,584,http://hea.thebus.org/nextbus.asp?s=584,,,DILLINGHAM BL + MCNEILL ST,0,
21.2896,3037,-157.7993,3037,http://hea.thebus.org/nextbus.asp?s=3037,,,9TH AVE + MALUHIA ST,0,
21.2921,763,-157.851,763,http://hea.thebus.org/nextbus.asp?s=763,,,ALA MOANA BL + QUEEN ST,0,
21.3268,583,-157.8793,583,http://hea.thebus.org/nextbus.asp?s=583,,,DILLINGHAM BL + KALIHI ST,0,
21.3307,580,-157.8843,580,http://hea.thebus.org/nextbus.asp?s=580,,,KAMEHAMEHA HWY + OPP LAUMAKA ST,0,
21.3916,1987,-157.9484,1987,http://hea.thebus.org/nextbus.asp?s=1987,,,KAAHELE ST + MOANALUA RD,0,
21.3975,1984,-157.9447,1984,http://hea.thebus.org/nextbus.asp?s=1984,,,KAAHELE ST + KOMO MAI DR,0,
21.319,589,-157.868,589,http://hea.thebus.org/nextbus.asp?s=589,,,DILLINGHAM BL + OPP AKEPO LN,0,
21.279,3153,-157.7844,3153,http://hea.thebus.org/nextbus.asp?s=3153,,,KILAUEA AVE + WAIALAE AVE,0,
21.3072,3152,-157.6839,3152,http://hea.thebus.org/nextbus.asp?s=3152,,,LUNALILO HOME RD + OPP KOLOKOLO ST,0,
21.3062,3151,-157.6844,3151,http://hea.thebus.org/nextbus.asp?s=3151,,,LUNALILO HOME RD + OPP WAINIHA ST,0,
21.3051,3150,-157.6845,3150,http://hea.thebus.org/nextbus.asp?s=3150,,,LUNALILO HOME RD + KALAPAKI ST,0,
21.2787,3157,-157.7797,3157,http://hea.thebus.org/nextbus.asp?s=3157,,,AINAKOA AVE + ALIIKOA ST,0,
21.2803,3156,-157.7795,3156,http://hea.thebus.org/nextbus.asp?s=3156,,,MALIA ST + AINAKOA AVE,0,
21.2803,3155,-157.7807,3155,http://hea.thebus.org/nextbus.asp?s=3155,,,MALIA ST + OPP MAKAIKOA ST,0,
21.2805,3154,-157.7839,3154,http://hea.thebus.org/nextbus.asp?s=3154,,,MALIA ST + KILAUEA AVE,0,
21.35,2837,-157.9207,2837,http://hea.thebus.org/nextbus.asp?s=2837,,,PUUKU MAUKA DR + WANAKA ST,0,
21.3526,2836,-157.9224,2836,http://hea.thebus.org/nextbus.asp?s=2836,,,WANAKA ST + MALUNA ST,0,
21.3204,3158,-157.8661,3158,http://hea.thebus.org/nextbus.asp?s=3158,,,N KING ST + PUA LN,0,
21.3557,2833,-157.9213,2833,http://hea.thebus.org/nextbus.asp?s=2833,,,WANAKA ST + LIKINI ST,0,
21.3545,2832,-157.9211,2832,http://hea.thebus.org/nextbus.asp?s=2832,,,LIKINI ST + 4557,0,
21.3529,2831,-157.9216,2831,http://hea.thebus.org/nextbus.asp?s=2831,,,LIKINI ST + 4613,0,
21.352,2830,-157.9197,2830,http://hea.thebus.org/nextbus.asp?s=2830,,,LIKINI ST + ALA ALOALO ST,0,
21.4537,3391,-158.0133,3391,http://hea.thebus.org/nextbus.asp?s=3391,,,KIPAPA DR + WAIA LP,0,
21.4543,3390,-158.0106,3390,http://hea.thebus.org/nextbus.asp?s=3390,,,KIPAPA DR + MILILANI WAENA NEIGHBORH,0,
21.456,3393,-158.015,3393,http://hea.thebus.org/nextbus.asp?s=3393,,,KIPAPA DR + KUAHELANI AVE,0,
21.4191,1435,-157.7493,1435,http://hea.thebus.org/nextbus.asp?s=1435,,,MOKAPU BL + ILIMALIA LP,0,
21.4133,1432,-157.752,1432,http://hea.thebus.org/nextbus.asp?s=1432,,,MOKAPU BL + OPP ILIKUPONO ST,0,
21.415,1433,-157.7511,1433,http://hea.thebus.org/nextbus.asp?s=1433,,,MOKAPU BL + ILIKALA PL,0,
21.408,1430,-157.7525,1430,http://hea.thebus.org/nextbus.asp?s=1430,,,ONEAWA ST + KAHA ST,0,
21.4101,1431,-157.7545,1431,http://hea.thebus.org/nextbus.asp?s=1431,,,MOKAPU BL + ONEAWA ST,0,
21.4455,3399,-158.018,3399,http://hea.thebus.org/nextbus.asp?s=3399,,,HOKUAHIAHI ST + KUAHELANI AVE,0,
21.4469,3398,-158.0192,3398,http://hea.thebus.org/nextbus.asp?s=3398,,,KUAHELANI AVE + MEHEULA PKWY,0,
21.4011,1981,-157.9494,1981,http://hea.thebus.org/nextbus.asp?s=1981,,,KOMO MAI DR + KAAHUMANU ST,0,
21.4239,1438,-157.7502,1438,http://hea.thebus.org/nextbus.asp?s=1438,,,KANEOHE BAY DR + ILIHAU ST,0,
21.2894,419,-157.8257,419,http://hea.thebus.org/nextbus.asp?s=419,,,DATE ST + HAUSTEN ST,0,
21.3845,1348,-158.026,1348,http://hea.thebus.org/nextbus.asp?s=1348,,,HONOWAI ST + HONOWAI ELEMENTARY SCHO,0,
21.3849,1349,-158.024,1349,http://hea.thebus.org/nextbus.asp?s=1349,,,HONOWAI ST + HOAEAE ST,0,
21.3321,4468,-158.0592,4468,http://hea.thebus.org/nextbus.asp?s=4468,,,KAMAAHA AVE + KAPOLEI PKWY,0,
21.3872,1888,-157.9176,1888,http://hea.thebus.org/nextbus.asp?s=1888,,,AIEA HEIGHTS DR + OPP KAAMILO ST,0,
21.33,450,-157.883,450,http://hea.thebus.org/nextbus.asp?s=450,,,KAMEHAMEHA HWY + PUUHALE RD,0,
21.3309,451,-157.8843,451,http://hea.thebus.org/nextbus.asp?s=451,,,KAMEHAMEHA HWY + LAUMAKA ST,0,
21.3322,452,-157.8862,452,http://hea.thebus.org/nextbus.asp?s=452,,,KAMEHAMEHA HWY + 2305,0,
21.3328,453,-157.8876,453,http://hea.thebus.org/nextbus.asp?s=453,,,KAMEHAMEHA HWY + MIDDLE ST,0,
21.3895,454,-157.9948,454,http://hea.thebus.org/nextbus.asp?s=454,,,FARRINGTON HWY + KAHUALII ST,0,
21.3866,455,-157.9983,455,http://hea.thebus.org/nextbus.asp?s=455,,,FARRINGTON HWY + PAIWA ST,0,
21.3799,1346,-158.0271,1346,http://hea.thebus.org/nextbus.asp?s=1346,,,WAIPAHU ST + KUNIA RD,0,
21.3822,1347,-158.0281,1347,http://hea.thebus.org/nextbus.asp?s=1347,,,HENE ST + HONOWAI ST,0,
21.4621,4466,-158.0218,4466,http://hea.thebus.org/nextbus.asp?s=4466,,,WAIHONU ST + WAIMAKUA DR,0,
21.3118,318,-157.8522,318,http://hea.thebus.org/nextbus.asp?s=318,,,MAGELLAN AVE + IOLANI AVE,0,
21.3852,1886,-157.92,1886,http://hea.thebus.org/nextbus.asp?s=1886,,,AIEA HEIGHTS DR + AUAMO ST,0,
21.2881,3700,-157.6972,3700,http://hea.thebus.org/nextbus.asp?s=3700,,,WAILUA ST + LUNALILO HOME RD,0,
21.462,4465,-158.0217,4465,http://hea.thebus.org/nextbus.asp?s=4465,,,WAIHONU ST + WAIMAKUA DR,0,
21.3221,3263,-157.8043,3263,http://hea.thebus.org/nextbus.asp?s=3263,,,MANOA RD + PENEKU PL,0,
21.3834,1883,-157.9244,1883,http://hea.thebus.org/nextbus.asp?s=1883,,,AIEA HEIGHTS DR + KAULAINAHEE PL,0,
21.3916,1266,-157.7328,1266,http://hea.thebus.org/nextbus.asp?s=1266,,,WANAAO RD + POULI ST,0,
21.3841,1882,-157.9267,1882,http://hea.thebus.org/nextbus.asp?s=1882,,,AIEA HEIGHTS DR + OPP HOIO ST,0,
21.4075,1502,-157.7953,1502,http://hea.thebus.org/nextbus.asp?s=1502,,,PUOHALA ST + MAKALANI ST,0,
21.4056,1503,-157.7943,1503,http://hea.thebus.org/nextbus.asp?s=1503,,,PUOHALA ST + KANEOHE BAY DR,0,
21.3727,654,-158.1378,654,http://hea.thebus.org/nextbus.asp?s=654,,,FARRINGTON HWY + PILIOKAHI AVE,0,
21.3703,655,-158.1364,655,http://hea.thebus.org/nextbus.asp?s=655,,,FARRINGTON HWY + POHAKUNUI AVE,0,
21.4006,1506,-157.7957,1506,http://hea.thebus.org/nextbus.asp?s=1506,,,KOA KAHIKO ST + OPP NAMOKU ST,0,
21.399,1507,-157.794,1507,http://hea.thebus.org/nextbus.asp?s=1507,,,KOA KAHIKO ST + OPP MEALELE ST,0,
21.4047,1504,-157.7954,1504,http://hea.thebus.org/nextbus.asp?s=1504,,,KANEOHE BAY DR + PUOHALA ST,0,
21.4027,1505,-157.7975,1505,http://hea.thebus.org/nextbus.asp?s=1505,,,AUMOKU ST + KANEOHE BAY DR,0,
21.2783,3085,-157.7846,3085,http://hea.thebus.org/nextbus.asp?s=3085,,,WAIALAE AVE + KILAUEA AVE,0,
21.2786,3084,-157.7877,3084,http://hea.thebus.org/nextbus.asp?s=3084,,,WAIALAE AVE + HUNAKAI ST,0,
21.2809,3087,-157.7556,3087,http://hea.thebus.org/nextbus.asp?s=3087,,,W HIND DR + OIO DR,0,
21.2786,3086,-157.7552,3086,http://hea.thebus.org/nextbus.asp?s=3086,,,W HIND DR + KALANIANAOLE HWY,0,
21.2802,3081,-157.7943,3081,http://hea.thebus.org/nextbus.asp?s=3081,,,WAIALAE AVE + 16TH AVE,0,
21.3351,3942,-157.8541,3942,http://hea.thebus.org/nextbus.asp?s=3942,,,ALEWA DR + 1258,0,
21.3505,658,-158.1295,658,http://hea.thebus.org/nextbus.asp?s=658,,,FARRINGTON HWY + OPP 92-426,0,
21.3476,659,-158.1266,659,http://hea.thebus.org/nextbus.asp?s=659,,,FARRINGTON HWY + ALIINUI DR,0,
21.3353,3943,-157.8527,3943,http://hea.thebus.org/nextbus.asp?s=3943,,,ALEWA DR + 1314,0,
21.336,3944,-157.853,3944,http://hea.thebus.org/nextbus.asp?s=3944,,,ALEWA DR + 1380,0,
21.3369,3945,-157.852,3945,http://hea.thebus.org/nextbus.asp?s=3945,,,ALEWA DR + 1440,0,
21.3372,3946,-157.8518,3946,http://hea.thebus.org/nextbus.asp?s=3946,,,ALEWA DR + MALUA DR,0,
21.3061,314,-157.8489,314,http://hea.thebus.org/nextbus.asp?s=314,,,LUNALILO ST + WARD AVE,0,
21.4256,4395,-158.1684,4395,http://hea.thebus.org/nextbus.asp?s=4395,,,PAAKEA RD + 87-253,0,
21.3164,3885,-157.8469,3885,http://hea.thebus.org/nextbus.asp?s=3885,,,PUOWAINA DR + PROSPECT ST,0,
21.3164,3884,-157.8484,3884,http://hea.thebus.org/nextbus.asp?s=3884,,,PUOWAINA DR + SAN ANTONIO AVE,0,
21.3167,3887,-157.8397,3887,http://hea.thebus.org/nextbus.asp?s=3887,,,TANTALUS DR + KRAUSS ST,0,
21.3168,3886,-157.8404,3886,http://hea.thebus.org/nextbus.asp?s=3886,,,TANTALUS DR + KAUHANE ST,0,
21.3229,3881,-157.8438,3881,http://hea.thebus.org/nextbus.asp?s=3881,,,PACIFIC HEIGHTS RD + OPP KAOLA WAY,0,
21.3227,3880,-157.8416,3880,http://hea.thebus.org/nextbus.asp?s=3880,,,PACIFIC HEIGHTS RD + OPP AHEKOLO ST,0,
21.3194,3883,-157.8486,3883,http://hea.thebus.org/nextbus.asp?s=3883,,,PAUOA RD + LUSITANA ST,0,
21.3203,3882,-157.8489,3882,http://hea.thebus.org/nextbus.asp?s=3882,,,PACIFIC HEIGHTS RD + PAUOA RD,0,
21.3557,2126,-158.0867,2126,http://hea.thebus.org/nextbus.asp?s=2126,,,MAKAKILO DR + PANANA ST,0,
21.3171,3889,-157.837,3889,http://hea.thebus.org/nextbus.asp?s=3889,,,TANTALUS DR + 2279,0,
21.3167,3888,-157.838,3888,http://hea.thebus.org/nextbus.asp?s=3888,,,TANTALUS DR + 2249,0,
21.3611,2129,-158.0851,2129,http://hea.thebus.org/nextbus.asp?s=2129,,,MAKAKILO DR + OPP PALAHIA ST,0,
21.3586,2128,-158.0862,2128,http://hea.thebus.org/nextbus.asp?s=2128,,,MAKAKILO DR + OPP KANEHOA LP,0,
21.4238,631,-158.1782,631,http://hea.thebus.org/nextbus.asp?s=631,,,FARRINGTON HWY + OPP KAUKAMANA ST,0,
21.3344,568,-158.0881,568,http://hea.thebus.org/nextbus.asp?s=568,,,WET 'N' WILD HAWAII,0,
21.4604,569,-158.2066,569,http://hea.thebus.org/nextbus.asp?s=569,,,MAKAHA VALLEY RD + FARRINGTON HWY,0,
21.3442,2816,-157.8946,2816,http://hea.thebus.org/nextbus.asp?s=2816,,,KIKOWAENA ST + AHUA ST,0,
21.2951,4008,-157.8078,4008,http://hea.thebus.org/nextbus.asp?s=4008,,,SAINT LOUIS DR + ROBERT PL,0,
21.2937,4009,-157.8088,4009,http://hea.thebus.org/nextbus.asp?s=4009,,,SAINT LOUIS DR + OPP ALENCASTRE ST,0,
21.2978,1376,-157.8469,1376,http://hea.thebus.org/nextbus.asp?s=1376,,,PENSACOLA ST + OPP HOOLAI ST,0,
21.2999,4000,-157.8042,4000,http://hea.thebus.org/nextbus.asp?s=4000,,,BERTRAM ST + 1716,0,
21.2991,4001,-157.805,4001,http://hea.thebus.org/nextbus.asp?s=4001,,,BERTRAM ST + 1652,0,
21.2985,4002,-157.8062,4002,http://hea.thebus.org/nextbus.asp?s=4002,,,BERTRAM ST + SAINT LOUIS DR,0,
21.2977,4003,-157.8054,4003,http://hea.thebus.org/nextbus.asp?s=4003,,,SAINT LOUIS DR + 1828,0,
21.2971,4004,-157.8053,4004,http://hea.thebus.org/nextbus.asp?s=4004,,,SAINT LOUIS DR + OPP HERMAN ST,0,
21.2971,4005,-157.8062,4005,http://hea.thebus.org/nextbus.asp?s=4005,,,SAINT LOUIS DR + OPP GULSTON ST,0,
21.2968,4006,-157.8083,4006,http://hea.thebus.org/nextbus.asp?s=4006,,,SAINT LOUIS DR + BERTRAM ST,0,
21.2961,4007,-157.808,4007,http://hea.thebus.org/nextbus.asp?s=4007,,,SAINT LOUIS DR + 1538,0,
21.3324,3971,-157.8523,3971,http://hea.thebus.org/nextbus.asp?s=3971,,,ALEWA DR + TWIN VIEW DR,0,
21.332,3970,-157.855,3970,http://hea.thebus.org/nextbus.asp?s=3970,,,ALEWA DR + OPP ALEWA PL,0,
21.3286,3973,-157.8574,3973,http://hea.thebus.org/nextbus.asp?s=3973,,,JUDD ST + IHOLENA ST,0,
21.3283,3972,-157.8553,3972,http://hea.thebus.org/nextbus.asp?s=3972,,,JUDD ST + MAHALO ST,0,
21.3309,3975,-157.8591,3975,http://hea.thebus.org/nextbus.asp?s=3975,,,LOLENA ST + KULA ST,0,
21.33,3974,-157.8574,3974,http://hea.thebus.org/nextbus.asp?s=3974,,,LOLENA ST + IHOLENA ST,0,
21.3331,3977,-157.8591,3977,http://hea.thebus.org/nextbus.asp?s=3977,,,MAKANANI DR + SKYLINE DR,0,
21.3321,3976,-157.8596,3976,http://hea.thebus.org/nextbus.asp?s=3976,,,MAKANANI DR + AULII ST,0,
21.3354,3979,-157.8584,3979,http://hea.thebus.org/nextbus.asp?s=3979,,,MAKANANI DR + OPP KEALIA DR,0,
21.3342,3978,-157.8586,3978,http://hea.thebus.org/nextbus.asp?s=3978,,,MAKANANI DR + 2138,0,
21.3074,328,-157.8625,328,http://hea.thebus.org/nextbus.asp?s=328,,,QUEEN ST + BISHOP ST,0,
21.3082,329,-157.8632,329,http://hea.thebus.org/nextbus.asp?s=329,,,QUEEN ST + FORT ST MALL,0,
21.4224,3629,-157.7471,3629,http://hea.thebus.org/nextbus.asp?s=3629,,,MOKAPU RD + KALAHEO AVE,0,
21.3936,3628,-157.734,3628,http://hea.thebus.org/nextbus.asp?s=3628,,,KAILUA RD + KAINALU DR,0,
21.3891,3621,-157.7133,3621,http://hea.thebus.org/nextbus.asp?s=3621,,,MOKULUA DR + OPP ONEKEA DR,0,
21.3867,3620,-157.7119,3620,http://hea.thebus.org/nextbus.asp?s=3620,,,MOKULUA DR + OPP AALA DR,0,
21.3932,3623,-157.717,3623,http://hea.thebus.org/nextbus.asp?s=3623,,,MOKULUA DR + OPP KAELEPULU DR,0,
21.3906,3622,-157.7149,3622,http://hea.thebus.org/nextbus.asp?s=3622,,,MOKULUA DR + OPP HAOKEA DR,0,
21.3955,3625,-157.7252,3625,http://hea.thebus.org/nextbus.asp?s=3625,,,KAWAILOA RD + KAILUA BEACH PARK,0,
21.3947,3624,-157.7191,3624,http://hea.thebus.org/nextbus.asp?s=3624,,,MOKULUA DR + OPP AALAPAPA DR,0,
21.3965,3627,-157.7311,3627,http://hea.thebus.org/nextbus.asp?s=3627,,,KAILUA RD + OPP AUMOE RD,0,
21.3967,3626,-157.729,3626,http://hea.thebus.org/nextbus.asp?s=3626,,,KALAHEO AVE + OPP KAILUA RD,0,
21.4353,4406,-158.1824,4406,http://hea.thebus.org/nextbus.asp?s=4406,,,WAIANAE TRANSIT CENTER,0,
21.3834,1881,-157.9282,1881,http://hea.thebus.org/nextbus.asp?s=1881,,,AIEA HEIGHTS DR + UHALOA ST,0,
21.6813,2330,-158.032,2330,http://hea.thebus.org/nextbus.asp?s=2330,,,KAMEHAMEHA HWY + KAUNALA ST,0,
21.4391,1595,-157.8249,1595,http://hea.thebus.org/nextbus.asp?s=1595,,,HUI IWA ST + HUI IWA PL,0,
21.6841,2332,-158.0277,2332,http://hea.thebus.org/nextbus.asp?s=2332,,,KAMEHAMEHA HWY + OPP 58-165,0,
21.6861,2333,-158.0246,2333,http://hea.thebus.org/nextbus.asp?s=2333,,,KAMEHAMEHA HWY + 58-160,0,
21.6872,2334,-158.0234,2334,http://hea.thebus.org/nextbus.asp?s=2334,,,KAMEHAMEHA HWY + CRAWFORDS CONVALESC,0,
21.6949,2335,-158.0161,2335,http://hea.thebus.org/nextbus.asp?s=2335,,,KAMEHAMEHA HWY + OPP 57-501,0,
21.6955,2336,-158.0143,2336,http://hea.thebus.org/nextbus.asp?s=2336,,,KAMEHAMEHA HWY + OPP PAHIPAHIALUA ST,0,
21.6954,2337,-158.0079,2337,http://hea.thebus.org/nextbus.asp?s=2337,,,KAMEHAMEHA HWY + KAWELA CAMP RD,0,
21.6964,2338,-157.997,2338,http://hea.thebus.org/nextbus.asp?s=2338,,,KAMEHAMEHA HWY + 57-146,0,
21.6997,2339,-157.9933,2339,http://hea.thebus.org/nextbus.asp?s=2339,,,KUILIMA DR + LALO KUILIMA PL,0,
21.3849,1341,-158.0241,1341,http://hea.thebus.org/nextbus.asp?s=1341,,,HONOWAI ST + HOAEAE ST,0,
21.438,1596,-157.827,1596,http://hea.thebus.org/nextbus.asp?s=1596,,,HUI IWA ST + 47-381,0,
21.3811,1880,-157.9282,1880,http://hea.thebus.org/nextbus.asp?s=1880,,,AIEA HEIGHTS DR + HALEWILIKO ST,0,
21.4667,572,-158.2007,572,http://hea.thebus.org/nextbus.asp?s=572,,,MAKAHA VALLEY RD + NOHOLIO RD,0,
21.4069,1590,-157.8071,1590,http://hea.thebus.org/nextbus.asp?s=1590,,,KAHEKILI HWY + KULUKEOE ST,0,
21.2592,4120,-157.7973,4120,http://hea.thebus.org/nextbus.asp?s=4120,,,KAHALA AVE + DIAMOND HEAD RD,0,
21.3152,3710,-157.9919,3710,http://hea.thebus.org/nextbus.asp?s=3710,,,FORT WEAVER RD + EWA BEACH PARK,0,
21.4167,1592,-157.8132,1592,http://hea.thebus.org/nextbus.asp?s=1592,,,KAHEKILI HWY + HAIKU RD,0,
21.259,4126,-157.8175,4126,http://hea.thebus.org/nextbus.asp?s=4126,,,DIAMOND HEAD RD + COCONUT RD,0,
21.2823,3078,-157.7984,3078,http://hea.thebus.org/nextbus.asp?s=3078,,,WAIALAE AVE + KOKO HEAD AVE,0,
21.2812,3079,-157.7961,3079,http://hea.thebus.org/nextbus.asp?s=3079,,,WAIALAE AVE + 14TH AVE,0,
21.3284,4471,-158.0636,4471,http://hea.thebus.org/nextbus.asp?s=4471,,,KAMAAHA AVE + KANEHILI ST,0,
21.3294,4470,-158.0609,4470,http://hea.thebus.org/nextbus.asp?s=4470,,,KAMAAHA AVE + KUALAKAI ST,0,
21.3208,4473,-158.0199,4473,http://hea.thebus.org/nextbus.asp?s=4473,,,KAILEOLEA DR + KEONEULA BL,0,
