stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
9357,9357,1525 Cross Link Rd,,35.75295,-78.61604,cat,
9358,9358,Cross Link Rd at Hadley Rd,,35.751443,-78.617073,cat,
9359,9359,Cross Link Rd at Dandridge Dr,,35.74674,-78.62254,cat,
9360,9360,Cross Link Rd at Seabrook Rd,,35.74212,-78.62433,cat,
9361,9361,Rush St at Disco Ln,,35.741358,-78.634486,cat,
9362,9362,Cross Link Rd at Garner Rd,,35.74049,-78.63009,cat,
9363,9363,Rush St at Marion Dr,,35.74094,-78.63198,cat,
9364,9364,Rush St at Sheldon Dr,,35.7417,-78.6361,cat,
9365,9365,Rush St at S Wilmington St,,35.743906,-78.646415,cat,
9366,9366,Pecan Rd at S Saunders St,,35.748764,-78.648396,cat,
9367,9367,Carolina Pine Ave at S Saunders St,,35.74894,-78.64988,cat,
9368,9368,Carolina Pines Ave at Marble St,,35.74766,-78.65221,cat,
9369,9369,Carolina Pines Ave at Springhill Ave,,35.74665,-78.65676,cat,
9370,9370,Carolina Pines Ave at Sardis Dr,,35.74923,-78.65846,cat,
9374,9374,Lake Wheeler Rd at Thesis Cir,,35.754716,-78.666365,cat,
9375,9375,Lake Wheeler Rd at Sierra Dr,,35.751173,-78.66926,cat,
9376,9376,Lake Wheeler Rd at Henslowe Dr,,35.74918,-78.671813,cat,
9377,9377,Lake Wheeler Rd at Lineberry Dr,,35.74698,-78.67586,cat,
9379,9379,W Whitaker Mill Rd at Sunset Dr,,35.80488,-78.64361,cat,
9380,9380,Glenwood Ave at Fairview Rd,,35.802723,-78.645836,cat,
9381,9381,Glascock St at State St,,35.792784,-78.620976,cat,
9384,9384,E Peace St at N Wilmington St,,35.787862,-78.63706,cat,
9386,9386,Hillsborough St at Woodburn Rd,,35.785586,-78.660962,cat,
9388,9388,Edwards Mill Rd at Mill Village Rd,,35.83761,-78.69096,cat,
9389,9389,Edwards Mill Rd at Laurel Hills Rd,,35.835175,-78.695043,cat,
9390,9390,Duraleigh at Edwards Mill Rd,,35.822947,-78.706088,cat,
9391,9391,Lake Boone Tr at Nancy Ann Dr,,35.81549,-78.697637,cat,
9392,9392,Sanderford Rd at Fox Run,,35.748072,-78.613315,cat,
9393,9393,Poplar St at N Blount St,,35.795694,-78.635269,cat,
9394,9394,Belmont Dr at Peyton St,,35.764601,-78.604212,cat,
9395,9395,Gorman St at Graduate Ln,,35.77333,-78.69169,cat,
9396,9396,Crabtree Blvd at Raleigh Blvd,,35.803382,-78.608894,cat,
9397,9397,S Saunders St at Maywood Ave,,35.76096,-78.64936,cat,
9399,9399,Chatham Ln at Derby Dr,,35.785878,-78.598854,cat,
9400,9400,Six Forks Rd at Windel Dr,,35.85312,-78.64207,cat,
9401,9401,Method Rd at Western Blvd,,35.78431,-78.69387,cat,
9402,9402,Kaplan Dr at Kent Rd,,35.77654,-78.69323,cat,
9403,9403,Kaplan Dr at Hunters Club Dr,,35.77614,-78.69252,cat,
9404,9404,S Person St at Davie St,,35.775056,-78.634989,cat,
9405,9405,Sunnybrook Rd at Sungate Blvd,,35.776555,-78.583428,cat,
9406,9406,E Millbrook Rd at Walenda Dr,,35.847956,-78.594828,cat,
9407,9407,Method Rd at Woods Pl,,35.79164,-78.69377,cat,
9409,9409,Edwards Mill Rd at Duraleigh Rd,,35.824316,-78.706509,cat,
9410,9410,St Mary's St at Williamson Dr,,35.79904,-78.65317,cat,
9411,9411,New Hope Church Rd at Brentwood Rd,,35.83505,-78.59856,cat,
9412,9412,Green Rd at Calvary Dr,,35.84548,-78.58718,cat,
9413,9413,Lake Boone Tr at Myron Dr,,35.815817,-78.6932,cat,
9414,9414,Lake Boone Tr at Rexwood Dr,,35.815587,-78.70079,cat,
9415,9415,WakeMed Perimeter Rd at Swinburne St,,35.78295,-78.58671,cat,
9416,9416,Halifax St at E Peace St,,35.788322,-78.63852,cat,
9417,9417,Halifax St at Oak Chase Ln,,35.792414,-78.638222,cat,
9418,9418,Cedar St at Harp St,,35.79409,-78.636884,cat,
9419,9419,Poplar St at Marshall St,,35.795217,-78.63455,cat,
9420,9420,Poplar St at Mordecai St,,35.794667,-78.633145,cat,
9421,9421,Glascock St at Watauga St,,35.79309,-78.629173,cat,
9422,9422,Glascock St at Madison Rd,,35.792856,-78.622823,cat,
9423,9423,Raleigh Blvd at Brentwood Rd,,35.80974,-78.6017,cat,
9424,9424,Raleigh Blvd at Westinghouse Blvd,,35.81194,-78.59623,cat,
9425,9425,W Cabarrus St at Amtrak Station,,35.774874,-78.645772,cat,
9426,9426,Gorman St at Sullivan Dr,,35.788796,-78.686277,cat,
9427,9427,Blue Ridge Rd at Crabtree Valley Ave,,35.835708,-78.675409,cat,
9430,9430,Sanderford Rd at Seabrook Rd,,35.741989,-78.613614,cat,
9431,9431,S State St at Tipton St,,35.769883,-78.624648,cat,
9432,9432,Lake Boone Tr at Landmark Dr,,35.815562,-78.698002,cat,
9433,9433,Lake Boone Tr at Rexwood Dr,,35.815443,-78.701023,cat,
9437,9437,Morgan St at Boylan Ave,,35.779893,-78.648583,cat,
9438,9438,Litchford Rd at Johnsdale Rd,,35.87226,-78.59687,cat,
9439,9439,Litchford Rd at Saddlebrook Dr,,35.87845,-78.59765,cat,
9440,9440,Glascock St at Delany Dr,,35.792424,-78.616286,cat,
9442,9442,Wake Forest Rd at Mimosa St,,35.79236,-78.632669,cat,
9443,9443,Capital Blvd at Capital Square Shopping Center,,35.822936,-78.588905,cat,
9444,9444,1839 Capital Blvd,,35.804681,-78.619294,cat,
9445,9445,Newton Rd at Sandy Creek Dr,,35.87903,-78.64403,cat,
9446,9446,Barksdale Dr at Raleigh Blvd,,35.8024,-78.608109,cat,
9447,9447,Timber Dr at Fenton St,,35.799246,-78.613486,cat,
9448,9448,Barksdale Dr at Raleigh Blvd,,35.802517,-78.607866,cat,
9449,9449,Millbank St at Marlborough Rd,,35.79929,-78.605122,cat,
9450,9450,Glascock St at Madison Rd,,35.792991,-78.622237,cat,
9451,9451,Rumson Rd at Barksdale Dr,,35.801949,-78.607102,cat,
9452,9452,Rumson Rd at Marlborough Rd,,35.800299,-78.604204,cat,
9453,9453,E Lane St at N Wilmington St,,35.783906,-78.637722,cat,
9454,9454,E Lane St at N Blount St,,35.783843,-78.635875,cat,
9455,9455,N East St at New Bern Ave,,35.7804,-78.632136,cat,
9456,9456,N East St at E Jones St,,35.782158,-78.63207,cat,
9457,9457,E Lane St at Seawell Ave,,35.783393,-78.627038,cat,
9458,9458,E Lane St at N State St,,35.783285,-78.623907,cat,
9459,9459,E Lane St at Elm St,,35.783501,-78.630643,cat,
9460,9460,E Lane St at Linden Ave,,35.783474,-78.629559,cat,
9461,9461,Hill St at Oakwood Ave,,35.78452,-78.617337,cat,
9462,9462,N King Charles Rd at Brighton Rd,,35.789548,-78.609394,cat,
9463,9463,E Lane St at N State St,,35.78342,-78.623266,cat,
9464,9464,E Lane St at Heck St,,35.783474,-78.624527,cat,
9466,9466,Raleigh Blvd at Millbank St,,35.79699,-78.61051,cat,
9467,9467,Ridge Rd at Lewis Farm Rd,,35.809585,-78.684874,cat,
9468,9468,Ridge Rd at Ridgecrest Ct,,35.812361,-78.683714,cat,
9469,9469,Ridge Rd at Churchill Rd,,35.805628,-78.686519,cat,
9471,9471,N Blount St at E Franklin St,,35.790386,-78.635876,cat,
9472,9472,N Blount St at E Peace St,,35.78816,-78.636119,cat,
9473,9473,Wake Forest Rd at Cedar St,,35.793162,-78.632171,cat,
9474,9474,Rock Quarry Rd at Blazing Star Ln,,35.765178,-78.614949,cat,
9475,9475,Glascock St at Wake Forest Rd,,35.793234,-78.630678,cat,
9476,9476,W Hargett St at S Salisbury St,,35.778327,-78.640398,cat,
9477,9477,W Hargett St at S Dawson St,,35.778389,-78.642168,cat,
9478,9478,Harrington St at Morgan St,,35.78008,-78.64482,cat,
9479,9479,Harrington St at Hillsborough St,,35.78079,-78.64473,cat,
9480,9480,Harrington St at Edenton St,,35.78176,-78.64467,cat,
9481,9481,Harrington St at Jones St,,35.7826,-78.64472,cat,
9482,9482,West St at Jones St,,35.78237,-78.64591,cat,
9483,9483,Hillsborough St at Boylan St,,35.780731,-78.649225,cat,
9485,9485,W Jones St at N Harrington St,,35.782689,-78.644973,cat,
9486,9486,W Jones St at N Dawson St,,35.78257,-78.64285,cat,
9487,9487,Oberlin Rd at Stafford Ave,,35.78996,-78.66292,cat,
9488,9488,W Jones St at N McDowell St,,35.78255,-78.64171,cat,
9489,9489,Lynn Rd at Genford Ct,,35.869027,-78.648724,cat,
9490,9490,Lynn Rd at Bridle Ridge Dr (east),,35.86927,-78.64339,cat,
9491,9491,Lynn Rd at Shelley River,,35.867271,-78.640851,cat,
9492,9492,Lynn Rd at Ridgewood Dr,,35.86638,-78.63975,cat,
9493,9493,Lynn Rd at Six Forks Rd,,35.86524,-78.63785,cat,
9494,9494,Lynn Rd at Shelley River (across),,35.867505,-78.640724,cat,
9495,9495,Lynn Rd at Bridle Ridge Dr (east),,35.86948,-78.64333,cat,
9496,9496,Lynn Rd at Paces Arbor Cir,,35.87006,-78.64582,cat,
9497,9497,Lynn Rd at Bent Creek,,35.869189,-78.648757,cat,
9498,9498,Lead Mine Rd at Belsay Dr,,35.85289,-78.67297,cat,
9499,9499,Lead Mine Rd at Town and Country Rd,,35.84893,-78.6731,cat,
9500,9500,Lead Mine Rd at Sugar Bush Rd,,35.84499,-78.67416,cat,
9501,9501,Lead Mine Rd at Charles Dr,,35.841287,-78.67425,cat,
9502,9502,Lead Mine Rd at Philcrest Rd,,35.84171,-78.6742,cat,
9503,9503,Lead Mine Rd at Sugar Bush Rd,,35.8452,-78.67361,cat,
9504,9504,Lead Mine Rd at French Dr,,35.84921,-78.67272,cat,
9505,9505,Glenbrook Dr at MLK Jr Blvd,,35.771531,-78.600605,cat,
9506,9506,Glenbrook Dr at Fernbrook Rd,,35.769692,-78.601734,cat,
9507,9507,Glenbrook Dr at Dacian Rd,,35.76844,-78.602917,cat,
9508,9508,Belmont Dr at Peyton St,,35.764745,-78.604179,cat,
9509,9509,Grantland Dr at Brigham Rd,,35.764042,-78.606003,cat,
9511,9511,Lunar Dr at Grantland Dr (south),,35.765349,-78.607518,cat,
9512,9512,Lunar Dr at Ralph Campbell CC,,35.765331,-78.608635,cat,
9513,9513,Lunar Dr at Grantland Dr (north),,35.76744,-78.609575,cat,
9514,9514,Grantland Dr at Sunview St,,35.768783,-78.610426,cat,
9515,9515,Grantland Dr at MLK Jr Blvd,,35.770009,-78.610503,cat,
9516,9516,MLK Jr Blvd at Raleigh Blvd,,35.769748,-78.614252,cat,
9517,9517,Poole Rd at King Richard Rd,,35.772484,-78.590762,cat,
9518,9518,Poole Rd at Rawls Dr,,35.772411,-78.588074,cat,
9519,9519,Poole Rd at Cooper Rd,,35.772284,-78.585896,cat,
9525,9525,Spring Forest Rd at New Market Way,,35.86903,-78.617166,cat,
9526,9526,Spring Forest Rd at Andsley Dr,,35.86899,-78.61265,cat,
9527,9527,Spring Forest Rd at Rainwater Rd,,35.868116,-78.611075,cat,
9528,9528,Spring Forest Rd at Sentinel Dr,,35.866405,-78.608186,cat,
9529,9529,Spring Forest Rd Quail Ridge Rd,,35.86393,-78.60403,cat,
9530,9530,Spring Forest Rd at Timber Ridge Dr,,35.862845,-78.602561,cat,
9531,9531,Atlantic Ave at Spring Forest Rd,,35.8617,-78.59971,cat,
9532,9532,Capital Blvd at Wayside Furniture,,35.863832,-78.581935,cat,
9542,9542,Louisburg Rd at Professor St,,35.869897,-78.544749,cat,
9543,9543,Louisburg Rd at Harnett Dr,,35.8725,-78.54336,cat,
9545,9545,Fox Rd at Herman Pl,,35.87131,-78.55374,cat,
9546,9546,Perry Creek Rd at Clarks Fork Dr,,35.889569,-78.556147,cat,
9547,9547,Durant Rd at Capital Blvd,,35.89368,-78.560525,cat,
9554,9554,Durant Rd at Cub Tr,,35.90628,-78.59322,cat,
9556,9556,Falls of Neuse Rd at Durant Rd,,35.906932,-78.601878,cat,
9561,9561,N Harrington St at W Edenton St,,35.781579,-78.644911,cat,
9562,9562,W Jones St at Greyhound Station,,35.78258,-78.64365,cat,
9563,9563,St Mary's St at Wake Dr,,35.81198,-78.65108,cat,
9565,9565,Grantland Dr at Cynthia Ct,,35.764394,-78.607308,cat,
9566,9566,Poole Rd at Ashford St,,35.771971,-78.592664,cat,
9568,9568,Sunnybrook Rd at Eatmon Mill Ct,,35.773203,-78.583208,cat,
9569,9569,Sungate Blvd at Sunnybrook Rd,,35.776429,-78.582742,cat,
9570,9570,Morgan St at Glenwood Ave,,35.77984,-78.646736,cat,
9571,9571,Blue Ridge Rd at Summit Park Ln,,35.834021,-78.677931,cat,
9572,9572,Old Wake Forest Rd at Oak Forest Dr,,35.8652,-78.59206,cat,
9573,9573,Old Wake Forest Rd at Barrow Dr,,35.86735,-78.58778,cat,
9574,9574,Old Wake Forest Rd at Capital Blvd,,35.870069,-78.582556,cat,
9575,9575,Triangle Town Center Blvd at Sumner Blvd,,35.864113,-78.571393,cat,
9576,9576,Triangle Town Center Blvd at Old Wake Forest Rd,,35.865558,-78.571401,cat,
9577,9577,Old Wake Forest Rd at Triangle Town Center Blvd,,35.867334,-78.571043,cat,
9578,9578,Fox Rd at Bivens Dr,,35.86744,-78.56248,cat,
9579,9579,Fox Rd at Terrace Park Ct,,35.86881,-78.55982,cat,
9580,9580,Fox Rd at Werribee Dr,,35.87111,-78.55613,cat,
9581,9581,Perry Creek Rd at N Raleigh Christian Academy,,35.87879,-78.54469,cat,
9582,9582,Perry Creek Rd at Filbin Creek Dr,,35.88649,-78.55379,cat,
9583,9583,Durant Rd at Leslieshire Dr,,35.8977,-78.57041,cat,
9584,9584,Durant Rd at Camp Durant Rd,,35.90074,-78.5773,cat,
9585,9585,Durant Rd at Deerland Grove Dr,,35.90259,-78.5818,cat,
9586,9586,Durant Rd at Deponie Dr,,35.903881,-78.585091,cat,
9587,9587,Durant Rd at Falls River Ave,,35.90486,-78.58863,cat,
9588,9588,Durant Rd at Raven Ridge Rd,,35.905418,-78.591109,cat,
9589,9589,Durant Rd at Rio Wild Dr,,35.90764,-78.5975,cat,
9591,9591,Litchford Rd at Muirfield Club Dr,,35.90226,-78.60306,cat,
9592,9592,Litchford Rd at Brookstone Ct,,35.89975,-78.60059,cat,
9593,9593,Litchford Rd at Scouting Tr,,35.89696,-78.59938,cat,
9594,9594,Litchford Rd at Coxindale Dr,,35.89541,-78.59992,cat,
9595,9595,Fox Rd at Beaverwood Dr,,35.87147,-78.55116,cat,
9596,9596,Fox Rd at Louisburg Rd,,35.86873,-78.54629,cat,
9597,9597,Perry Creek Rd at Berkshire Downs Dr (WRAL Soccer Fields),,35.882608,-78.55002,cat,
9598,9598,Litchford Rd at Litchford Rd Health,,35.89117,-78.60254,cat,
9599,9599,Athers Dr at Athena Woods Ln,,35.770435,-78.711639,cat,
9600,9600,S Boylan Ave at Dorothea Dr,,35.771979,-78.652374,cat,
9601,9601,W Lenoir St at S Saunders St,,35.773323,-78.648592,cat,
9602,9602,Trailwood Dr at Lineberry Dr,,35.75091,-78.69464,cat,
9603,9603,Lead Mine Rd at Belsay Dr,,35.85326,-78.67223,cat,
9604,9604,Avent Ferry Rd at Trailwood Dr,,35.76938,-78.69151,cat,
9605,9605,Avent Ferry Rd at Pineview Dr,,35.767006,-78.705553,cat,
9608,9608,MLK Jr Blvd at Raleigh Blvd,,35.769793,-78.614761,cat,
9609,9609,MLK Jr Blvd at Rock Quarry Rd,,35.768865,-78.617227,cat,
9610,9610,MLK Jr Blvd at Coleman St,,35.767864,-78.622823,cat,
9611,9611,MLK Jr Blvd at Holmes St,,35.768063,-78.628441,cat,
9612,9612,Cates Ave at Jensen Dr,,35.78164,-78.66778,cat,
9613,9613,Dunn Ave at Jeter Dr,,35.7838,-78.66785,cat,
9614,9614,Morrill Dr at Western Blvd,,35.78119,-78.67555,cat,
9615,9615,Athens Dr at Kaplan Dr,,35.773164,-78.715159,cat,
9616,9616,Athens Dr at Hailey Dr,,35.775559,-78.718037,cat,
9617,9617,Athens Dr at Avent Ferry Rd (Athens Drive High School),,35.76862,-78.70945,cat,
9620,9620,New Bern Ave at Trawick Rd,,35.79697,-78.57826,cat,
9621,9621,New Bern Ave at Plainview Dr,,35.79777,-78.57613,cat,
9622,9622,New Bern Ave at Corporation Pkwy,,35.79874,-78.56817,cat,
9623,9623,New Hope Commons Wal-Mart,,35.80122,-78.56173,cat,
9624,9624,Corporation Pkwy at Lake Woodard Dr,,35.8024,-78.56703,cat,
9625,9625,Corporation Pkwy at New Bern Ave,,35.79976,-78.56849,cat,
9626,9626,New Bern Ave at Corporation Pkwy,,35.79932,-78.5699,cat,
9629,9629,Lake Woodard Dr at Summerdale Dr,,35.80158,-78.58248,cat,
9630,9630,Lake Woodard Dr at Billingham Ct,,35.80228,-78.58514,cat,
9631,9631,Lake Woodard Dr at Timberlake Apts,,35.80613,-78.5939,cat,
9632,9632,Brentwood Rd at Westinghouse Blvd,,35.808724,-78.594344,cat,
9633,9633,Brentwood Rd at Skycrest Dr,,35.81123,-78.59363,cat,
9634,9634,Brentwood Rd at Stony Brook Dr,,35.81732,-78.59466,cat,
9635,9635,Brentwood Rd at Capital Blvd,,35.81871,-78.5955,cat,
9636,9636,Buffaloe Rd at Capital Blvd,,35.83478,-78.58213,cat,
9637,9637,Buffaloe Rd at Oates Dr,,35.83351,-78.58079,cat,
9638,9638,Buffaloe Rd at Durwood Ln,,35.83046,-78.57642,cat,
9639,9639,3806 Buffaloe Rd,,35.83032,-78.57338,cat,
9640,9640,Buffaloe Rd at New Hope Rd,,35.831,-78.56946,cat,
9641,9641,New Hope Rd at Donna Rd,,35.82679,-78.56936,cat,
9642,9642,New Hope Rd at Memory Ln,,35.82534,-78.56935,cat,
9643,9643,Marsh Creek Rd at New Hope Rd,,35.82169,-78.57053,cat,
9644,9644,Marsh Creek Rd at Vena Wilburn Elementary School,,35.81968,-78.57569,cat,
9645,9645,Marsh Creek Rd at Pinehurst Dr,,35.81848,-78.5785,cat,
9646,9646,Trawick Rd at Streams of Fields Dr,,35.81463,-78.57943,cat,
9647,9647,Skycrest Dr at Trawick Rd,,35.81047,-78.57709,cat,
9648,9648,Skycrest Dr at Hatton Way,,35.8105,-78.57266,cat,
9649,9649,Skycrest Dr at Charny Dr,,35.811275,-78.567621,cat,
9650,9650,New Hope Rd at Charny Dr,,35.81055,-78.56574,cat,
9651,9651,New Hope Rd at Willow Oak R,,35.80598,-78.56482,cat,
9652,9652,Sunnybrook Rd at Calumet Dr,,35.78715,-78.58715,cat,
9653,9653,E Hargett St at S State St,,35.777787,-78.623443,cat,
9654,9654,Carolina Pines Ave at Sardis Dr,,35.74934,-78.65885,cat,
9656,9656,Pecan Rd at S Wilmington St,,35.748377,-78.644283,cat,
9657,9657,Pecan Rd at Renfrow Rd (inbound),,35.748476,-78.644482,cat,
9658,9658,Blount St at E Lenoir St,,35.772712,-78.636946,cat,
9659,9659,S Blount St at E South Ave,,35.772199,-78.63699,cat,
9660,9660,MLK Jr Blvd at S Person St,,35.769432,-78.635806,cat,
9661,9661,MLK Jr Blvd at S Person St,,35.769522,-78.635264,cat,
9662,9662,N Salisbury St at Hillsborough St,,35.780643,-78.6401,cat,
9663,9663,Creedmoor Rd at Sherborne Pl,,35.854695,-78.680293,cat,
9665,9665,Camelot Dr at Dartmouth Rd,,35.83822,-78.63908,cat,
9666,9666,St Albans St at Camelot Dr,,35.836958,-78.636223,cat,
9667,9667,Hardimont Rd at Quail Hollow Dr,,35.83569,-78.62551,cat,
9668,9668,Hardimont Rd at Colby Dr,,35.83725,-78.61862,cat,
9669,9669,Hardimont Rd at Bland Rd,,35.83703,-78.61443,cat,
9670,9670,Hardimont Rd at Wake Forest Rd,,35.83705,-78.61363,cat,
9671,9671,Lassiter Mill Rd at Six Forks Rd,,35.839341,-78.643091,cat,
9672,9672,Six Forks Rd at Anderson Dr,,35.82275,-78.63133,cat,
9673,9673,Edenton St at West St,,35.781516,-78.645575,cat,
9674,9674,Edenton St at Salisbury St,,35.781328,-78.640255,cat,
9675,9675,St Mary's St at Tucker St,,35.786093,-78.650654,cat,
9676,9676,St Mary's St at Johnson St,,35.7876,-78.65076,cat,
9677,9677,Peace St at Smallwood Dr,,35.788688,-78.654438,cat,
9678,9678,Oberlin Rd at Van Dyke Ave,,35.795193,-78.661144,cat,
9679,9679,Glenwood Ave at Granville Dr,,35.82049,-78.663735,cat,
9680,9680,Blue Ridge Rd at Homewood Banks Dr,,35.833967,-78.678352,cat,
9681,9681,Blue Ridge Rd at Arbor Dr,,35.830583,-78.686052,cat,
9682,9682,Blue Ridge Rd at Glen Eden Dr,,35.828986,-78.690179,cat,
9683,9683,Blue Ridge Rd at Edgemont Dr,,35.825846,-78.696241,cat,
9684,9684,Blue Ridge Rd at Burch Dr,,35.824628,-78.698487,cat,
9685,9685,Blue Ridge Rd at Carovel Ct,,35.823392,-78.700466,cat,
9686,9686,Blue Ridge Rd at Bentley Bridge Rd,,35.822905,-78.701296,cat,
9687,9687,Blue Ridge Rd at Ed Dr,,35.822084,-78.702778,cat,
9688,9688,Blue Ridge Rd at Forest View Rd,,35.817333,-78.704953,cat,
9689,9689,Blue Ridge Rd at Duraleigh Rd,,35.820658,-78.704779,cat,
9690,9690,Blue Ridge Rd at Ed Dr,,35.821912,-78.702744,cat,
9691,9691,Blue Ridge Rd at Carovel Ct,,35.823257,-78.700344,cat,
9692,9692,Blue Ridge Rd at Burch Dr,,35.824312,-78.698652,cat,
9693,9693,Blue Ridge Rd at Morningside Dr,,35.826108,-78.694825,cat,
9694,9694,Blue Ridge Rd at Glen Eden Dr,,35.828021,-78.690809,cat,
9695,9695,Blue Ridge Rd at Arbor Dr,,35.829853,-78.687723,cat,
9696,9696,Blue Ridge Rd at Homewood Banks Dr,,35.832722,-78.681151,cat,
9697,9697,Oberlin Rd at Cartier Dr,,35.814886,-78.659483,cat,
9698,9698,Oberlin Rd at Ashland St,,35.812156,-78.657479,cat,
9699,9699,Oberlin Rd at Fairview Rd,,35.810002,-78.655951,cat,
9700,9700,Oberlin Rd at Colonial Rd,,35.806244,-78.656204,cat,
9701,9701,Oberlin Rd at Craig St,,35.803413,-78.657984,cat,
9702,9702,St Mary's St at Johnson St,,35.787959,-78.650997,cat,
9703,9703,St Mary's St at Tucker St,,35.786337,-78.650831,cat,
9704,9704,Morgan St at McDowell St,,35.779597,-78.641139,cat,
9705,9705,Brentwood Rd at Raleigh Blvd,,35.81134,-78.59449,cat,
9708,9708,Crosslink Rd at Laodicea Dr,,35.73972,-78.62685,cat,
9709,9709,Garner Station Blvd at Lennox Place,,35.7245,-78.65735,cat,
9710,9710,Maywood Ave at Herring St,,35.761109,-78.655211,cat,
9712,9712,Atlantic Ave at E Millbrook Rd,,35.84994,-78.60146,cat,
9713,9713,Atlantic Ave at Atlantic Springs Rd,,35.85493,-78.59975,cat,
9714,9714,Atlantic Ave at Forest Oaks Dr,,35.85885,-78.60104,cat,
9715,9715,Strickland Rd at Falls of Neuse Rd,,35.89262,-78.62767,cat,
9716,9716,Six Forks Rd at Newton Rd,,35.87877,-78.64587,cat,
9717,9717,Halifax St at E Franklin St,,35.790187,-78.638354,cat,
9718,9718,Glascock St at Benjamin St,,35.793153,-78.63112,cat,
9719,9719,Culpepper Rd at Boswell Rd,,35.789926,-78.602282,cat,
9720,9720,Glascock St at Pine Forest Dr,,35.79268,-78.61175,cat,
9721,9721,Hadley Dr at Cross Link Rd,,35.751389,-78.61735,cat,
9722,9722,Southgate Dr at Crawford Rd,,35.75323,-78.60775,cat,
9723,9723,Sylvester St at Wilkins Pl,,35.741016,-78.619451,cat,
9724,9724,Seabrook Rd at Golden St,,35.741908,-78.621806,cat,
9725,9725,1322 Crosslink Rd,,35.7495,-78.6179,cat,
9726,9726,Lenoir St at Coleman St,,35.772569,-78.622591,cat,
9727,9727,Lenoir St at Bloodworth St,,35.772758,-78.633473,cat,
9728,9728,Lenoir St at Person St,,35.77283,-78.635099,cat,
9729,9729,Lenoir St at Wilmington St,,35.772982,-78.63845,cat,
9730,9730,Southeast St at E Cabarrus St,,35.774236,-78.632611,cat,
9731,9731,E Hargett St at S Person St,,35.778156,-78.634624,cat,
9732,9732,E Hargett St at S Blount St,,35.778228,-78.636306,cat,
9733,9733,MLK Jr Blvd at Holmes St,,35.767837,-78.628386,cat,
9734,9734,S Saunders St at Hammel Dr,,35.76715,-78.6487,cat,
9735,9735,Carolina Pines Ave at Carolina Hill,,35.75145,-78.66152,cat,
9736,9736,Glen Royal Rd at Brownleigh Dr,,35.882729,-78.74905,cat,
9737,9737,Maitland Dr at New Bern Ave,,35.796774,-78.580806,cat,
9738,9738,Maitland Dr at Bastion Ln,,35.796957,-78.582802,cat,
9739,9739,Bastion Ln at Maitland Dr,,35.79794,-78.583843,cat,
9740,9740,Bastion Ln at Tower Shopping Center,,35.798854,-78.581986,cat,
9741,9741,Bastion Ln at Lake Woodard Dr,,35.80139,-78.58038,cat,
9742,9742,W Davie St at Fayetteville St,,35.775614,-78.639701,cat,
9743,9743,E Davie St at Fayetteville St,,35.77583,-78.63888,cat,
9744,9744,Dawson St at Cabarrus St,,35.77464,-78.64377,cat,
9745,9745,S Wilmington St at Illeagnes St,,35.743969,-78.646758,cat,
9746,9746,Illeagnes St at S Saunders St,,35.74496,-78.64845,cat,
9748,9748,Hillsborough St at Logan Ct,,35.787206,-78.665875,cat,
9749,9749,Edwards Mill Rd at Blueberry St,,35.828383,-78.702651,cat,
9750,9750,Edwards Mill Rd at Carriage Dr,,35.83522,-78.694767,cat,
9751,9751,Edwards Mill Rd at Glen Laurel Dr,,35.836113,-78.693141,cat,
9753,9753,Edwards Mill Rd at Glen Eden Dr,,35.833118,-78.698373,cat,
9754,9754,Edwards Mill Rd at Carriage Dr,,35.830926,-78.70044,cat,
9755,9755,Edwards Mill Rd at Laurel Hills Rd,,35.82805,-78.703083,cat,
9756,9756,Ridge Rd at Lake Boone Rd,,35.814696,-78.682676,cat,
9757,9757,Oak Rd at Carolina Pines Ave,,35.74821,-78.65826,cat,
9758,9758,Carolina Pines Ave at Marble St,,35.74749,-78.65204,cat,
9759,9759,Rush St at Sheldon Dr,,35.741934,-78.636929,cat,
9760,9760,Cross Link Rd at Laodicea Dr,,35.74016,-78.62729,cat,
9761,9761,Rush St at Hammond Rd,,35.742979,-78.642623,cat,
9762,9762,Carolina Pines Ave at Springhill Ave,,35.75113,-78.6597,cat,
9765,9765,Carolina Pines Ave at Oak Rd,,35.74852,-78.65778,cat,
9766,9766,Lake Wheeler Rd at Stewart Dr,,35.74595,-78.67724,cat,
9767,9767,Noblin Rd at Raleigh Blvd,,35.81044,-78.60076,cat,
9768,9768,Creedmoor Rd at Falcon Rest Cir,,35.89188,-78.679921,cat,
9769,9769,Macaw at Brasa Restaurant,,35.905485,-78.783672,cat,
9770,9770,Arco Corporate Dr at Hampton Inn,,35.907565,-78.777642,cat,
9775,9775,Carl Sandburg Ct at Michael J Smith Ln,,35.780268,-78.581855,cat,
9776,9776,S Harrington St at W Hargett St,,35.778191,-78.645132,cat,
9777,9777,W Davie St at S Harrington St,,35.775766,-78.644998,cat,
9778,9778,Creedmoor Rd at Lynn Rd,,35.873369,-78.679354,cat,
9779,9779,Lineberry Dr at Broad Oaks Pl,,35.7512,-78.68012,cat,
9781,9781,Sierra Dr at Shenandoah Rd,,35.75117,-78.67402,cat,
9782,9782,Sierra Dr at Balboa Rd,,35.75097,-78.67232,cat,
9783,9783,Sierra Dr at Lake Wheeler Rd,,35.75104,-78.66973,cat,
9786,9786,Glenwood Ave at The Circle,,35.809013,-78.648703,cat,
